age,monthly_spend,days_since_last_order,support_tickets,tenure_months,churn
64,132.526624293294,101.15688795892687,1,88,1
20,122.71879884654501,3.1497151460665043,1,41,0
23,57.731361914556665,88.4046535637071,4,87,0
42,67.23879265325951,82.24087990616438,2,118,0
40,120.47644064994526,24.846040169474332,0,92,0
49,199.24799994747855,57.416536787490266,2,111,0
60,143.17079247595245,0.5314226853170342,1,94,0
51,50.974606994214696,22.486499224233125,2,101,0
32,10.0,18.175763958376756,2,5,0
36,149.32214372017518,121.41598239239951,1,43,0
60,116.15146068287204,8.931595723981902,3,33,0
29,165.6506387804148,22.56962279563925,0,103,0
46,84.77128317154234,5.87632122419818,2,28,0
48,134.00849991434106,23.284939849811106,3,116,1
60,153.8469385211145,48.939426120776695,0,84,0
58,102.10145447174072,36.69197355253972,3,15,0
44,102.95657719075739,0.086200794381972,0,82,0
35,121.01051324393562,1.6349732600232434,0,41,0
38,141.70705386241315,32.55681983468477,0,36,0
41,119.42663981952356,28.981044997969835,4,119,0
30,158.95985351037945,20.945207437090264,2,95,0
53,101.5225924293188,8.28567530166522,3,91,0
29,66.86419178147561,0.4073272213556846,3,38,0
54,199.0790147245272,46.274233893929456,0,79,0
60,95.81465053830215,28.363832570124796,1,41,0
72,97.2623166512901,44.09135439688848,0,72,0
24,117.36786715711263,40.408632325387686,1,48,0
61,122.68724438615925,21.623000156888775,2,73,0
22,104.53265430046869,15.377723138911104,2,89,0
37,119.30264412203964,2.7569411702422575,0,38,0
28,118.40951074287304,18.878439333225767,1,2,0
27,126.99277308083228,19.079214392391435,2,12,0
27,25.700501640507355,8.182116407915037,0,108,0
20,195.235052280314,61.72131131161978,2,115,0
64,114.1084674586177,32.697434967768196,1,83,0
21,143.2249047778794,4.211481757296782,1,13,0
40,64.87594633863904,79.5690070570033,1,70,0
57,101.15998955002999,25.85422721021842,2,52,0
74,93.10736534718342,9.668706988704615,4,29,0
66,178.7889505803418,87.59824348321288,1,46,0
25,96.56745572656469,18.7362339684745,2,94,0
74,150.32319947760365,54.781506550370175,1,119,0
55,93.98318189307219,29.841090788050355,1,104,0
28,101.89524241384224,7.941252701271219,1,25,0
43,110.17799339197256,37.62727607320848,0,60,0
70,171.353805073172,9.783173276177875,1,63,0
40,44.40589363879526,11.84733202861934,1,35,0
28,67.3734577890227,15.485851502074107,6,52,1
67,42.10779337240733,14.321192777334502,1,46,1
72,76.499915209542,27.586253859269846,2,9,0
73,87.53599795231571,45.04334052931667,0,50,0
72,55.420749836384445,16.97859395290628,0,44,0
67,90.63409013541325,21.201961085678953,0,37,0
43,39.4114207626634,3.4167259736841187,1,74,0
28,79.28045104929275,22.373079427740915,2,85,0
53,168.016815996408,6.495042381336541,5,6,1
30,136.1435228112441,11.865633108817073,3,41,0
44,127.4987068869011,12.809446921303312,2,4,0
55,79.88885774883542,23.176625810435585,3,98,0
71,58.556601638211035,40.65752913431347,2,111,0
34,74.43375697862876,18.820180560527398,3,56,0
32,118.2716069241594,2.1019943955903626,2,113,0
59,154.72707118906675,80.86150175777505,1,75,0
18,156.09469668541283,7.310065286116888,1,104,0
50,145.22449449933333,18.033553417039997,2,113,0
60,90.49772543728224,90.85883101944071,1,70,0
49,120.98199329615952,79.94839957528217,1,54,1
39,107.14629879851016,25.487007332627098,3,89,0
65,111.95240946020999,36.599711542131374,1,21,0
39,201.48511587839252,55.671699122485634,3,36,0
58,49.5199905198555,10.682834799693667,2,66,0
44,110.61292736310956,36.62244566856789,2,24,0
19,168.46995628784626,10.128215499981764,3,60,0
48,61.36434019865847,40.589924484322665,0,102,0
20,94.25010298934998,15.06218120741887,1,94,0
71,98.83846009729442,9.67626283175888,0,107,0
52,111.06841111784063,52.53244096816418,1,103,0
39,56.16171361575131,5.350035762291995,2,40,0
45,143.81144241352158,32.02834171555265,1,85,0
53,146.65149130052578,0.40139372755138386,0,45,0
32,140.3350130007179,18.568837556669667,2,116,0
34,85.18505302835675,59.73341585265886,2,22,0
41,123.4604316314918,48.794668764375906,2,33,0
32,84.0223904172365,22.068317850863053,0,113,0
61,106.69613356913949,12.981388452803472,2,29,0
23,206.13871708683513,7.663999454638068,2,74,0
65,123.82781510385024,4.861098149344015,5,35,0
37,72.49893696051306,1.8364058628767423,1,34,0
49,127.21341362655656,10.732931564803339,2,80,0
26,65.9281629574676,4.921809688753203,1,95,0
39,72.03958429939954,39.91579620683053,0,28,0
61,78.35507456204837,0.054574745286396706,0,117,0
33,102.22762191217265,49.78688358620468,1,11,0
25,157.47875982356805,7.347323555170952,3,12,0
47,143.13592792067357,58.09634806549131,0,117,0
27,140.91981312989313,36.55119264355363,2,7,0
35,76.0430173763783,6.187168354345772,2,38,0
43,98.34742578257405,31.08912508953616,1,15,0
50,130.88004427532752,120.00766841705753,0,27,0
54,94.86720058446349,16.05059420835874,0,9,0
56,108.86534238795606,11.86143391386452,3,43,0
66,137.654347701198,36.856749352590434,4,36,0
21,106.04909275194792,43.16622430369296,1,19,0
38,129.042383564081,22.77957623784472,3,86,0
18,183.70913824078275,1.799340802480023,0,5,0
18,113.1256480405201,0.5168136962879543,1,57,0
30,167.17351238876824,82.18554483901481,2,37,0
52,142.37480269229434,24.5498108784315,0,78,0
68,61.31032026052934,10.767019038939324,3,41,0
62,75.91451882945904,25.404951120230475,1,57,0
54,86.65616467720415,23.274347518201424,3,97,0
62,85.80660332268866,0.9080017074622073,2,18,1
27,116.38841015572743,2.9418827676070656,0,52,0
65,144.58576192327288,13.355378857035507,1,67,0
68,170.2063366681889,124.59737518653931,3,88,0
23,132.32700354900328,12.342017963197204,1,64,0
44,102.17281775787161,29.608828411348963,1,88,0
65,36.710350254805036,1.9229971687723382,0,95,0
45,122.82358301669352,12.881946946297337,0,94,0
65,121.03080774779966,13.074840984641467,1,74,0
71,127.3171501415583,36.02269650675208,0,110,0
45,204.24961190813332,9.900563904348932,1,3,0
21,169.62386184772288,75.04283863878777,2,60,0
37,151.40243672999944,3.826175156002956,0,96,0
30,81.51691479713601,61.52928563415641,0,13,0
45,99.48021003213026,3.7968446453417886,2,98,0
51,116.20621572285991,58.75562669178031,1,5,1
44,88.98371503958586,19.079015859975065,0,94,0
29,140.01858099940472,140.6873906618456,2,23,0
35,134.27635396862817,2.6533352536092236,3,80,0
56,76.4676882778123,29.004500665491154,2,99,0
19,167.87266836384498,106.65403856155373,0,97,0
30,124.09241335235441,24.34481830813968,3,69,0
68,50.837154130309955,83.96458694608627,3,109,0
23,117.94628566620122,4.509278450746534,1,17,0
41,131.2482582369162,11.744242054680178,3,29,0
29,158.91169445742963,10.487364613003013,2,16,0
23,106.50094387493534,22.716645540294753,0,86,0
42,153.1175306978883,15.040234098717816,0,107,0
47,127.48567947080863,0.9059877838683924,3,111,0
28,67.39781563849682,30.674665498529457,2,62,0
22,63.39332906069945,13.171667977398256,0,16,0
25,164.90239480597396,88.50383159625886,0,21,0
55,167.83936713527078,9.626740373860157,6,75,0
67,132.9163692161889,41.873425487218604,1,107,0
28,179.82826884720114,22.91396449827888,3,118,0
36,162.26439396166427,65.99217731976665,2,86,1
37,147.34514917918884,7.290706248292765,2,105,0
38,83.54754045065312,3.3028361164807047,1,57,0
31,189.25715004129376,4.829590227977799,1,24,0
21,141.45205728833093,2.9297758903550095,2,56,0
47,104.56644901553514,31.29132499665146,2,12,1
38,93.26919978778808,11.151271726693682,1,81,0
37,130.27135126055427,50.62241116923525,2,40,0
33,53.15763660646181,22.505776419574193,3,41,0
70,147.9869310141145,81.02862079989944,3,1,1
52,81.85716741223894,12.450210308614718,3,119,0
41,134.82432435297147,7.506048219295967,0,51,0
29,99.13518650567362,36.55972106762499,2,94,1
63,109.42325149101185,0.00651904724496575,1,62,0
68,89.72360508939741,103.17978866058431,0,77,0
19,113.55082275276794,0.4909174407503217,1,56,0
70,195.57518184069414,25.39703481978824,2,82,0
57,175.40238508194562,31.042764012262765,1,24,0
23,134.17915819981826,51.63334692818426,2,119,0
60,118.98822937740191,10.685757610675243,0,51,0
24,153.76804762771542,18.443513055180375,1,2,0
20,165.19881576430225,8.262433145395212,2,114,0
24,86.80726471169882,3.7189194680191355,0,3,0
44,116.90244529471191,41.93985196128577,1,57,0
53,47.121670817276794,33.72997610224787,2,94,0
41,164.9240844104358,75.79124611837265,0,45,0
24,202.60097030803422,10.223629362965855,0,25,0
29,123.20330498492342,6.940815172886708,3,29,0
66,34.999595003879335,6.907409695984427,0,82,0
72,144.35562066308125,0.6770262068999993,2,69,0
60,83.83643335403679,31.37676765433568,0,60,0
23,93.4660223334216,0.054301297231013054,0,62,0
64,145.06305559164016,14.464118468855416,1,38,0
57,130.182165020509,18.250635035652902,1,112,0
47,100.47564898645594,21.104472588283755,1,28,0
26,94.01577469593343,100.55220719089549,1,100,0
74,125.0334422088333,0.0014098882831606048,0,93,0
43,103.6213778995053,5.861024047738237,1,1,0
20,75.63051465587971,39.386823578396715,1,21,0
29,106.69747274086559,46.95551375498354,3,66,0
40,133.58370493020738,57.8961177800475,1,19,0
21,112.87586132721466,40.50351231548793,3,102,0
36,63.45965607007259,10.534088937696355,3,53,0
44,159.56258485502158,37.06121994968339,5,100,0
72,10.447542522266659,56.17034249873163,0,15,0
22,102.14539379886259,47.09869007742312,2,3,0
50,95.19206181784337,3.965389543959276,5,77,0
70,125.92715511485659,7.7521278837956435,2,96,0
63,142.46647231210943,4.949728501782971,1,119,0
70,165.0705923304414,57.11385559470068,3,94,1
27,91.5038050659136,22.710331879402887,4,90,1
63,143.46329349333928,11.4736390419166,2,7,1
73,127.83273551525845,5.396187442326069,1,72,0
36,51.53842499267107,2.457776230889455,1,85,0
46,196.02161021736438,37.53627768546619,2,47,0
48,62.448994910392024,2.7059557803066774,5,119,0
46,136.7798908923886,26.015783424708086,3,118,0
34,135.59839776790992,8.81920352983938,3,102,0
73,131.0254712931631,4.460202166543917,2,105,0
72,100.2169247135357,0.12602698490279693,2,68,0
39,153.09010604562008,13.475621745292674,2,98,0
63,57.58530104227618,16.170165198748915,0,9,0
40,117.36684845304308,72.42022964187552,3,28,0
63,97.44501293790165,13.462865413798793,2,80,0
51,92.90808231731873,4.860995876499037,5,15,0
44,137.14991149814182,28.36250874933147,1,97,0
25,163.09914170878733,1.2134425032653444,1,22,0
55,106.26976952652535,87.52569654718623,1,42,0
36,151.2272435970311,62.24414211638268,0,31,0
30,121.98962661778394,39.48733312177831,2,65,0
29,84.29071163047965,74.61348509634684,5,10,0
73,109.68191627035745,18.202608444214405,1,97,0
23,108.0205643683354,53.21120493889695,2,106,0
63,92.13360349978214,19.42167179182639,4,89,0
67,137.13931714623334,156.73759170918353,0,23,0
19,129.38584750819038,22.826771492526237,2,35,0
51,56.37401206922328,25.62679652309832,1,27,0
50,53.93896019042569,22.210711191337612,1,72,0
38,136.98737812823018,29.22536243596485,0,106,0
56,87.3885428482186,108.27298015891968,0,105,0
41,132.08164620401297,4.2431785419604475,1,115,0
43,151.23726312436753,5.83324301063114,1,83,0
42,69.16188650377762,21.938832842857845,2,27,0
63,63.5385098169526,23.070009554923928,1,48,0
54,186.9772672958118,13.483002351081879,4,36,0
39,134.06283131849835,3.8765354866231236,0,8,0
70,103.23037373306917,45.55946059643149,0,96,0
63,82.64238189414945,8.454788830110617,1,69,0
71,99.58236604370882,47.83907701852896,0,116,0
59,72.37710655546759,132.40280081568167,0,101,0
40,155.3364869636236,75.02171659800553,0,78,0
62,88.92995385574716,6.823820432766482,1,6,0
36,163.7413835286507,8.72625327453097,2,53,0
33,103.97484320919955,11.77084776746835,1,57,0
43,78.26599265530741,40.45725217894506,1,81,0
73,102.94793647944795,46.712141103930726,2,68,0
50,15.033328899943328,1.4982121701717828,0,93,0
39,115.16925693303972,16.13949726980922,0,3,0
44,113.19523235479366,64.45046657903077,2,14,0
34,152.9897098619187,26.191478703864185,0,114,0
55,44.54780288066482,26.61439586543106,1,52,0
37,166.47465443454192,8.496561017347151,1,98,0
49,152.82397179990625,15.814481093550674,6,103,0
39,170.0817425479465,35.79547835004237,0,15,0
36,117.8911449598345,38.89728201912344,0,84,0
73,160.55587336411023,60.304636662991776,2,21,0
37,61.15023860372379,3.0564489029995885,3,19,0
22,148.52190260818134,31.004212352954465,0,30,0
39,89.1534895160022,24.971579191840792,1,90,0
48,53.94392670308255,4.431598165326492,1,12,0
23,75.03437927342557,20.891770198428564,1,80,1
35,120.22124554517082,21.07378390721596,1,46,0
27,87.02803167129586,3.915770714899633,1,32,0
46,135.042941267832,12.233897771593266,1,29,0
59,47.67049779983931,77.1652430605201,0,41,0
73,34.91609825536554,63.92344795945594,4,42,0
40,174.89549736574304,44.430360381661195,1,38,0
67,156.15200517605737,12.193904882482968,5,62,0
30,78.0281265634477,19.000956178874425,2,119,0
62,119.88001426117842,97.37368340415425,2,54,1
50,160.78028240805295,73.11289528995087,2,22,0
61,136.76802433162422,52.663108617506055,0,73,0
61,125.92892384733914,12.75542622424603,1,99,0
48,163.8061632525039,5.749013368716374,1,72,0
32,90.77150099195119,4.959642401627747,1,64,0
47,121.24713794658514,0.9108044351771303,5,80,0
65,119.28605446830433,22.688905621961652,0,105,0
73,109.08951809315829,26.586137662237192,1,10,0
70,104.40777954316991,82.86604913807136,5,117,0
28,122.91472951313963,28.167957653210234,2,107,0
52,121.37629983942111,7.179350142452289,3,115,0
23,78.06289429861897,45.59814114113925,0,60,0
56,152.0718363960179,7.750109679482861,3,102,0
74,80.94459168934966,65.12314228202571,3,10,0
20,111.27066221811305,1.6543174230058628,1,50,0
55,108.18878109119794,8.854063333875116,0,105,0
71,134.32414450636864,120.86115839994089,1,33,1
66,35.23584239130669,12.752787004260881,2,91,0
40,155.63639259717831,0.08431887206474295,0,39,0
23,92.92038609551344,11.040503096458664,3,71,0
70,168.79853179108215,13.978186966918006,3,78,0
70,100.87340301935382,8.156141331874721,1,105,0
51,118.04625657063958,37.53499677405293,3,41,0
73,196.55144160273693,23.0148837468176,2,94,0
18,108.90647164825326,33.41347971401432,2,52,0
53,169.55399538693837,32.02405711522363,3,47,0
20,121.5618034225824,0.4139753646472008,3,10,0
71,136.6167532117396,6.837949378726293,2,10,0
56,122.79834357645498,60.30758891004016,3,92,0
70,153.91406505200496,64.68568378872733,0,13,0
50,92.57873548587796,20.128689057968227,4,14,0
22,80.63805907923259,14.291981506410941,0,23,0
19,94.45695238491913,15.99521394215895,0,41,1
37,123.98841505296365,16.197762938996025,0,20,0
60,111.16724857798683,74.49134613245582,1,71,0
26,148.41099505884705,0.6585357447459628,0,98,0
66,172.1892679928608,26.830873390073823,1,64,0
31,80.96646651059966,12.414494621781106,3,80,0
46,90.6420483354427,62.5180721879278,0,107,1
29,62.55042326748584,36.324330798464146,1,107,0
44,201.21491963036416,17.719777233250515,2,79,0
43,132.18677996487307,37.65745860452444,2,9,0
18,139.19209280206312,117.69057094394589,0,94,0
50,66.39166459875807,11.333653453057241,2,91,0
62,119.95320043972501,31.876507037741074,0,37,0
71,140.3699193765234,81.21868791006466,3,20,0
36,109.889692378623,48.08408948313095,1,16,0
68,163.02822499305577,3.307915598248615,2,33,0
68,212.4732450257132,45.69996767184096,1,89,0
74,82.11748691624193,30.081160610585943,2,113,0
39,79.11651016093214,60.34544247136558,2,19,0
66,84.88975737885693,18.562173520719437,4,50,0
50,184.2479664006596,20.217279182500818,1,100,0
21,161.69421268118737,47.452810978567456,3,11,0
33,114.57888728825407,11.161505334312093,2,113,0
56,121.46238657603497,25.13259947787556,0,3,0
27,87.33825495213114,65.73648447593865,1,34,0
42,155.60108630972735,2.123404435237544,2,4,0
62,104.80392703565785,31.745892886491077,4,91,0
26,109.59693842180003,112.53175169446,1,51,0
46,144.35159086117028,24.001931889122275,1,53,0
30,112.48020247667115,43.63653250409214,1,66,0
48,110.60136026008614,91.18749415387666,1,36,0
31,120.423008221163,11.873153736948645,1,91,0
73,151.81421655172306,1.247829690844499,0,52,0
22,185.85972301935334,0.5517208268535386,2,95,0
72,143.41944928984327,10.244309220786262,1,77,0
63,152.13256894497067,128.09899035677248,3,81,0
66,112.00583751595502,11.85173624791276,3,118,1
66,91.68808547325132,85.74432934455308,5,61,0
28,146.15944928940462,11.3925997833169,1,36,0
71,126.84963298402286,42.77155481448483,1,87,0
51,63.09485405001003,0.8940452671403567,3,85,0
72,106.87721506297608,24.701714155777516,3,58,0
68,116.68411906073786,18.49021257234677,0,40,0
51,99.58168531886085,1.8775739629993082,1,111,1
39,179.26942378168508,53.29650413581429,1,30,1
24,139.19356147608866,23.22356400397416,0,10,1
23,174.9269967155459,6.674370288719022,1,76,0
40,130.53701046608637,30.66045218213962,2,10,0
64,123.2555134570031,37.830723311157676,0,91,0
46,82.53608729559004,7.727082165012122,1,101,0
45,120.47718132786267,5.755144517460709,1,86,0
31,120.52215702701761,30.03969279334678,2,29,0
50,65.31544463863068,56.207513461513564,7,113,1
54,98.41890120918421,50.49160521317541,2,11,0
73,107.06869605934551,18.548581033696188,1,13,0
59,136.53918176222885,20.50160106149624,1,37,0
52,138.45400447942825,26.14355551159608,1,65,0
69,96.7472607213918,0.9284015376629796,1,85,0
42,138.7547841016754,37.29045949431631,1,35,0
71,112.71684282605932,35.28972307200753,1,109,0
39,10.0,80.14969926316695,2,98,0
25,100.61191872193831,152.54885975693898,2,28,1
41,163.15954560569514,12.230686798186587,1,8,0
25,52.72776973489282,10.443896023314062,1,84,0
24,124.5076480166216,16.1001713361337,3,21,0
68,183.4104485674115,6.655220170532465,3,34,0
63,89.57548187958076,5.727140416814182,0,92,0
30,120.08596321710743,19.766125236245465,0,23,0
65,67.83934971088314,52.92121840923552,2,43,0
21,185.08924566654287,50.97842562957045,1,111,0
34,116.66669492013543,11.832366138001436,2,82,0
58,121.86507371176073,1.593868503542014,4,74,0
35,174.1720186202249,3.4181207299769976,0,119,0
59,146.45913578581923,5.896196291287654,0,92,0
67,84.97485070013042,32.833677884265306,2,55,0
21,94.10888303650736,12.554519104757524,4,80,0
19,139.79725218093193,64.39595338795438,4,64,0
71,95.0351577974824,26.010849887302673,1,44,0
47,35.31026751517892,4.156137318921678,1,117,0
46,117.8703680544369,1.2531104131646513,0,71,0
44,60.79149355500762,28.429976884506285,0,89,0
42,184.65127014254904,1.3051235545049729,2,49,0
57,127.07150551052611,14.911193798408181,1,24,0
51,83.79299773025699,9.177249889432986,1,15,0
27,92.05470341350185,17.352258121729196,3,96,0
53,44.42409648504318,19.151625810605847,1,63,0
56,76.02152452877985,39.180227191459146,1,62,0
24,160.65292810162796,7.7117804296509505,2,15,0
39,209.27144581969566,111.47815812631583,1,94,0
63,149.05586052795834,42.826270383748586,2,32,0
53,116.31829845515884,13.431562680097825,1,72,0
25,102.72162497384333,0.19168801606903868,0,42,0
20,81.7401674569455,11.850887631857363,2,28,0
51,202.3906359735896,36.77990325859134,1,20,0
44,112.450051925425,8.472535435373839,3,97,0
72,204.62519320250016,6.044057846453128,0,12,0
47,175.74078038440246,49.92312266108064,2,1,0
71,50.36814274614906,44.72297506086426,1,37,1
30,93.36190416962833,84.77550953065956,1,106,0
43,93.2381950330471,6.74970830821945,0,84,0
25,116.80614543577042,38.334613934926345,3,98,0
50,117.58742987544986,7.865272500787412,2,25,0
28,239.8495638159257,65.4913492153007,1,116,0
46,76.91088502100965,74.77920751071755,0,15,1
37,129.1587974265756,34.01513897466895,1,5,0
28,144.66030969871213,1.6681380461807305,2,57,0
23,119.93711982123216,23.88939293902185,2,53,0
47,124.40722311125432,3.173912728127409,3,35,0
71,78.20764422773651,2.23239607898103,0,21,0
29,124.25944778410727,5.859515802819689,1,39,0
41,140.45595984697488,47.37494898998568,0,45,0
30,133.10402337084514,17.250140125953337,1,72,0
64,142.80803615648367,86.49456032132446,3,43,1
41,176.50431602544927,32.50786298426889,2,30,0
73,157.47866167657367,8.919373369719965,1,72,0
31,122.85178453989748,50.158755012274455,1,70,0
22,73.12966592466888,6.5704314183822525,0,53,0
51,95.99978901155522,5.140360142894243,2,14,1
55,111.21475392330339,11.032388391135218,2,115,0
74,130.0938332536579,66.2925334870673,3,62,0
67,100.8666895400242,171.73961613188789,1,34,0
68,82.57067203262594,0.5134315041132718,1,87,0
54,72.47205243518651,27.167113029879197,0,50,0
38,53.95288963777875,13.242658461871535,1,20,0
42,110.60197184901725,57.493304368515886,2,84,0
25,61.2133823171878,42.51044543326396,1,12,0
42,79.97897263370432,3.635925363044839,1,33,0
38,104.2439250862279,13.48534008838364,3,79,0
20,66.56330762434266,0.8026372428301706,1,87,0
29,135.19008753994788,5.264042984954375,3,118,0
48,149.60892254422748,28.297992885461326,3,85,0
39,98.02291920898406,27.300444427771808,2,28,0
74,102.51890769559992,83.13759611793898,0,85,0
45,141.4971908055631,19.927435492039354,0,90,0
72,91.44019611061285,3.739713821857919,2,81,0
55,88.6906435361082,25.92754639907439,0,89,0
20,167.8599391274516,35.27471188056143,1,98,0
29,155.3675095485115,8.524039618583673,0,68,0
58,144.06200009375678,7.326339049832062,0,119,0
49,157.02578485576373,32.44960235532492,2,77,0
35,40.90885098530548,1.657143504140479,1,7,0
47,174.15342187172428,79.23360028799821,1,21,0
69,135.6824846633497,31.874585988460197,3,60,0
40,160.4312553602294,12.520133054489794,2,52,0
20,135.48647116465452,14.38895343339519,1,97,1
35,121.95699298720625,9.452183034182465,1,81,0
71,108.98763150551781,1.0602787705398173,1,1,0
61,134.68577507544822,48.30641459194401,2,55,0
65,107.53008364381792,7.134970226377923,1,65,0
69,154.7150440026045,21.71663779522742,1,117,0
24,56.54173421791199,7.229934401819011,1,79,0
34,98.33696552822889,40.85693719706717,1,22,0
21,201.79292993906586,12.256446223263385,2,23,1
18,94.9567814571043,11.131782761574874,1,38,0
65,110.45265107746089,21.172711333768806,1,48,0
71,84.69676266599694,21.3639137644427,3,13,1
26,133.43382691543295,89.61677061842266,0,94,0
59,90.5494043943122,22.031955605995776,2,9,0
48,112.575562607718,5.100968215364739,1,8,0
21,153.95466144140283,4.433873875461017,2,16,1
70,92.04946324740737,81.48289118024881,2,17,0
67,151.54444477060883,82.09045516412553,4,68,0
50,152.88917262241426,15.862561466505767,1,98,0
58,162.19824378877175,27.739893989810906,4,113,0
40,125.62163979672161,6.948335400028409,4,97,0
63,249.65036307907144,0.43697542117911553,3,82,0
43,162.18134786168326,11.647374547069283,0,71,0
74,132.99510497627307,47.323791665465805,3,37,0
21,84.9630234367306,21.047989791835132,0,50,0
27,116.11763496503436,9.730216231417902,4,104,0
73,177.05307907600135,10.297747168262768,1,13,0
34,188.38138462505074,62.66598826579347,2,99,0
35,179.13316401760918,7.485216700320094,2,97,0
63,151.4076922691848,3.758687315798617,0,7,0
28,69.77359174817713,27.602950265805724,3,29,0
47,139.4864727130268,7.907235815730668,1,37,0
34,70.34390487788009,100.82905265296208,1,109,0
29,60.50115226476966,25.250297478098425,1,53,0
72,129.56634738308955,156.05464624194812,0,93,0
29,140.92797789079003,0.8490116145556552,1,72,0
23,156.13508393923217,42.08948306788573,1,10,0
56,139.88544961544375,143.10095131705327,3,80,0
67,141.26343942970993,10.819805026488124,3,76,0
25,80.61389660030494,38.68260434079998,0,104,0
58,115.80093261261335,16.491836343731975,1,110,0
48,59.715328574620486,1.2205306367409479,2,70,0
65,39.86523482399218,30.662381814652555,3,105,0
25,149.62570839372296,10.890965541736243,2,17,0
73,89.87502424836165,1.9675907574487195,1,73,0
53,154.89994008572214,13.395394776201977,1,69,0
66,164.33390311520157,13.06140686517981,1,21,1
38,95.22730701507209,2.4591958806376057,1,65,0
71,143.61244378221195,10.708190083223103,1,81,0
53,93.55373085545433,40.64212079829939,3,50,0
25,46.16484501492704,53.2666743911418,2,80,0
70,124.93237617769833,45.04438109888455,4,89,1
63,101.16504481136957,28.494635563619813,0,71,0
35,102.39643957651472,106.19641266606297,3,48,0
49,199.01372471382103,10.725337481972684,1,32,0
40,58.96572069069313,12.72484236664468,2,79,0
48,135.31484541485884,32.9144693951488,1,108,0
73,80.20771051420994,19.932188282349586,2,55,0
69,156.33045637069296,79.2657982541348,3,60,1
30,131.93724944700264,43.80365747162092,4,109,0
73,135.17377396722455,42.661696780146734,0,36,0
42,82.2044152959096,62.3348918636825,0,97,0
58,89.37648346846706,33.51085103502512,2,31,0
61,157.09002029383544,20.333839772462497,2,31,0
45,190.8319088691025,23.467580398041477,2,34,0
44,139.21231268896747,74.27794014184893,1,7,1
44,84.10317116914268,0.44213365849208003,4,55,0
67,133.55754089848273,15.615678154603529,2,43,0
40,217.0988817735044,42.38320345556506,2,28,0
33,124.09691242875647,28.7346601864339,2,91,0
38,178.47363437574398,2.599565220856535,2,62,0
29,90.38682536645152,62.39626568117894,2,24,0
40,118.31655793454453,17.39827642147312,1,23,0
24,144.7826082450217,32.217740712048844,1,97,0
23,135.89313233051456,0.791053719929735,4,33,0
59,89.34445279555356,42.25326225675808,0,47,0
22,87.61930171477601,48.24607921863722,2,15,0
50,159.53137612410634,6.376150799879262,1,96,0
62,167.6620325060058,11.058018385449616,2,43,0
59,180.4857423248768,11.340334793780748,1,84,0
43,192.1572193301147,172.23803767747717,2,49,0
29,125.38477745290386,9.121452998194808,1,96,0
71,107.55203023073626,118.80731298819812,1,49,0
65,174.03963755113875,10.836424877092988,2,107,0
52,148.52277127406347,16.108779769266025,2,87,0
22,80.70178965329634,27.247064577927986,0,58,0
20,78.65457337924354,59.87172014654709,2,58,0
35,139.67720805425236,53.535183594596205,0,74,0
26,112.90901354064002,25.537726898050977,1,83,0
67,118.9428018103721,23.928486564516813,0,85,0
29,162.9013345884078,1.673691130599144,2,4,0
34,150.36148579940144,21.88357922159898,2,32,0
73,173.19492993673725,22.576610558748897,1,52,0
64,42.73855574506534,60.71889535322684,2,64,0
30,130.13591668884803,11.710341411601902,1,11,0
39,147.78754089588827,15.338909610475518,1,24,0
47,58.93656573249264,45.27214844813816,1,55,0
55,93.80417434760112,8.343678213483974,0,54,0
71,86.38059350684324,44.45107464334391,1,74,0
67,120.86792684239664,3.2842128871625564,2,9,0
73,185.11415874776256,24.02971166353946,1,95,0
20,200.903576186596,1.5984147694988635,5,36,0
31,87.42849787706871,95.08543354808707,0,66,0
50,141.06229001974296,60.183676396213095,0,113,0
20,142.3519140856926,34.55680103144632,2,46,0
38,135.5050308605899,20.276755308866786,2,38,0
26,135.95918538956937,94.74565220983195,2,32,0
71,132.14970009805313,10.743138751379478,1,78,0
21,187.5028048322568,18.679751196884215,2,114,0
26,164.09866057472232,2.9436105959203522,0,67,0
29,77.59384409606932,19.140900800752643,0,24,0
26,151.82884323522197,35.81123878244481,3,113,0
50,155.69493498045807,31.59701872320237,3,6,0
38,132.59869148607154,73.46909550181242,1,49,0
70,165.25697482010918,96.98469205900594,3,15,0
32,127.52296137196149,43.868045295493005,0,4,0
48,128.01870884305004,6.837886731840562,0,119,0
55,124.84962178708173,27.854722915455206,2,11,1
53,39.270236568013246,130.15046628694674,1,108,0
63,116.78406424376504,123.4133784530121,3,65,0
29,93.26997702181717,40.23590318344424,2,39,0
46,72.5420808722977,15.251457963413005,1,103,0
63,177.3607313895809,12.229866748690245,2,1,0
67,140.16830074137832,6.69484204810666,2,83,0
53,118.80675676221809,2.783560115530539,1,92,0
55,97.40786595590295,35.68504167577801,1,44,0
67,131.84678338514962,41.4094302840532,3,36,0
53,159.65744373270053,25.37295080995883,2,2,0
72,86.92136625812236,98.21239535251117,1,3,1
25,119.8068651089356,72.6961200544105,0,6,0
37,154.7226599540469,61.73952991759221,2,55,0
24,42.5599548366348,50.41019180831737,1,64,0
23,117.69720950378384,38.285680994189136,1,51,0
44,102.82834517809846,6.366097471315774,0,84,0
30,114.64680568979864,13.478531327530145,2,44,0
41,99.93485774512388,41.72429868577659,0,95,0
42,125.50498420829183,33.70691113879548,2,78,0
53,196.9450888169087,17.293481683408732,3,112,0
